,Vantage,HasCreditCard,NumberCreditCard,HasActiveCreditCard,NumberActiveCreditCard,TotalAmountPastDueTradelines,hasInstallTrade,NumberInstallmentTrades,hasActiveInstallTrade,NumberActiveInstallmentTrades,hasLineofCredit,NumberLineofCredit,hasActiveLineofCredit,NumberActiveLineofCredit,hasHELOC,NumberHELOC,hasActiveHELOC,NumberActiveHELOC,hasMortgage,NumberMortgage,hasActiveMortgage,NumberActiveMortgage,hasUnsecuredInstallment,NumberUnsecuredInstallment,hasActiveUnsecuredInstallment,NumberActiveUnsecuredInstallment,hasSecuredInstallment,NumberSecuredInstallment,hasActiveSecuredInstallment,NumberActiveSecuredInstallment,hasStudentLoan,NumberStudentLoan,hasActiveStudentLoan,NumberActiveStudentLoan,hasAutoLoan,NumberAutoLoan,hasActiveAutoLoan,NumberActiveAutoLoan,TotalAmountCurrentBalance,TotalCreditLimit,MaxUnsecuredInstallmentInterestRate,MinUnsecuredInstallmentInterestRate,MaxActiveUnsecuredInstallmentInterestRate,MinActiveUnsecuredInstallmentInterestRate,NumberTradelines,hasActiveChargeAccount,NumberActiveCharge,NumberActiveTradelines,TotalAmountBalanceOnCreditLines,ActiveCreditLimit,MinUtilization,MaxUtilization,AvgUtilization,MinCreditCardUtil,MaxCreditCardUtil,AverageCreditCardUtil,MinChargeCardUtil,MaxChargeCardUtil,AverageChargeCardUtil,MinLineOfCreditUtil,MaxLineOfCreditUtil,AverageLineOfCreditUtil,MinHELOCUtil,MaxHELOCUtil,AverageHELOCUtil,MinBankRevolvingUtil,MaxBankRevolvingUtil,AverageBankRevolvingUtil,MinFinanceRevolveUtil,MaxFinanceRevolveUtil,AverageFinanceRevolveUtil,MinCreditUnionUtil,MaxCreditUnionUtil,AverageCreditUnionUtil,MinRetailUtil,MaxRetailUtil,AverageRetailUtil,MinRevolveUtil,MaxRevolveUtil,AverageRevolveUtil,NumberTradeWithUtilAbove75,LatestActiveUnsecuredInstallmentInterestRate,WeightedAvgUtilization,AvgUnsecuredInstallmentInterestRate,AvgActiveUnsecuredInstallmentInterestRate,MonthsSinceMostRecentDq,MonthsSinceMostRecentAutoDq,MonthsSinceMostRecentInstallmentDq,MonthsSinceMostRecentRevolvingDq,MonthsSinceMostMortgageDq,MonthsSinceMostRecentCreditCardDq,MonthsSinceMostRecentStudentLoanDq,NumberofDqPast12M,NumberofMortgageDqPast12M,NumberofTradeswDq30DPDPast24M,NumberofTradesSinceMostRecentDqPast24M,NumberofTradeswDq90DPDPast24M,TotalBalanceAmountofDqTrades,MaxDelinquencyAmount,MonthsSinceMaxDelinquencyAmount,NumberofDqTrades,PercentageAccountEverDelinquent,NumberofCollections,NumberCollectionsPast6M,NumberCollectionsPast12M,NumberCollectionsPast1to5year,NumberCollectionsAmountGreater100,NumberNMCollections,NumberNMCollectionsPast6M,NumberNMCollectionsPast12M,NumberNMCollectionsPast1to5year,NumberNMCollectionsBalanceGreater100,TotalCollectionsAmountBalanceVerified12M,HighestCollectionsAmountVerified12M,TotalNMCollectionsAmountVerified12M,HighestNMCollectionsAmountVerified12M,HighestCollectionsAmount,HighestNMCollectionsAmount,TotalCollectionsAmount,TotalNMCollectionsAmount,MonthsSinceMostRecentCollection,MonthsSinceMostRecentNMCollection,MonthsSinceMostRecentInquiry,DaysSinceMostRecentInquiryPast1M,NumberofInqs,NumberofInqsPast1M,NumberofInqsPast3M,NumberofInqsPast6M,NumberofInqsPast12M,NumberofBankInqs,NumberofBankInqsPast1M,NumberofBankInqsPast3M,NumberofBankInqsPast6M,NumberofBankInqsPast12M,NumberofFinanceInqs,NumberofFinanceInqsPast1M,NumberofFinanceInqsPast3M,NumberofFinanceInqsPast6M,NumberofFinanceInqsPast12M,NumberofPublicRecords,NumberofPublicRecordsPast6M,NumberofPublicRecordsPast12M,NumberofPublicRecordsPast7Y,NumberofBankruptcy,NumberofBankruptcyPast6M,NumberofBankruptcyPast12M,NumberofBankruptcyPast7Y,AmountLiabilitiesPublicRecords,AmountLiabilitiesPublicRecordsPast6M,AmountLiabilitiesPublicRecordsPast12M,AmountLiabilitiesPublicRecordsPast7Y,AmountLiabilitiesBankruptcy,AmountLiabilitiesBankruptcyPast6M,AmountLiabilitiesBankruptcyPast12M,AmountLiabilitiesBankruptcyPast7Y,MonthsSinceMostRecentPublicRecord,MonthsSinceMostRecentBankruptcy,LengthOfCreditHistory,MonthsSinceLastestUnsecured,NumberofCUnionInqs,NumberofCUnionInqsPast1M,NumberofCUnionInqsPast3M,NumberofCUnionInqsPast6M,NumberofCUnionInqsPast12M,NumberFBInqs,NumberFBInqsPast1M,NumberFBInqsPast3M,NumberFBInqsPast6M,NumberFBInqsPast12M,NumberFBQInqs,NumberFBQInqsPast1M,NumberFBQInqsPast3M,NumberFBQInqsPast6M,NumberFBQInqsPast12M
12,698.0,1.0,8.0,1.0,4.0,197.09737943279688,1.0,13.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,5.0,1.0,1.0,722274.0,36924.0,0.24765855372767778,0.17165551407520763,0.19879655649431777,0.1663056695127031,24.0,1.0,1.0,9.0,2220.0,20624.0,0.0,0.242833333,0.104138889,0.0,0.242833333,0.08811111099999999,0.152222222,0.152222222,0.152222222,0.4322747957836424,0.4680081637888449,0.4501136351480988,0.8175436564250039,0.8227748335411396,0.8201750517310048,0.0,0.242833333,0.08811111099999999,0.21949510738274342,0.30231388228850287,0.2593781066187575,0.5095931945022548,0.5921303489034627,0.5509560082483435,0.152222222,0.152222222,0.152222222,0.0,0.242833333,0.104138889,0.0,0.13363033743802974,0.10764158300000001,0.2051032991651232,0.18142102402823793,27.853732247185675,35.890144151414006,34.92711651925886,26.508510126521383,31.438948681500392,27.741892750449463,37.302340814286204,0.0,0.0,0.0,0.0,0.0,0.0,2867.41991244302,46.891135854304515,0.0,0.20640394336397605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,904.9545513924352,0.0,1028.5906851591715,905.0711952971914,1028.5946817561285,0.0,0.0,999.0,999.0,3.5270511439999996,5.656740847260462,7.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,999.0,5391.0,999.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,2.0,5.0,0.0,0.0,1.0,2.0
13,692.0,1.0,2.0,1.0,1.0,197.09737943279688,1.0,5.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,143464.0,18500.0,0.1102,0.0867,0.0867,0.0867,10.0,1.0,3.0,7.0,0.0,0.0,0.09240675647894674,0.7614528238598197,0.3798055225104747,0.2283014542102154,0.7215165221301164,0.45954344433289057,0.1023490985505458,0.4206634500243669,0.23163823215630863,0.4322747957836424,0.4680081637888449,0.4501136351480988,0.8175436564250039,0.8227748335411396,0.8201750517310048,0.2104185759570745,0.7090184367535045,0.44274468087691793,0.21949510738274342,0.30231388228850287,0.2593781066187575,0.5095931945022548,0.5921303489034627,0.5509560082483435,0.13739531673360156,0.36023245774213625,0.23309239028537904,0.09595225264957605,0.7541627545349311,0.37893962683506816,0.0,0.083,0.42125076938774886,0.09845,0.0867,27.853732247185675,35.890144151414006,34.92711651925886,26.508510126521383,31.438948681500392,27.741892750449463,37.302340814286204,0.0,0.0,0.0,0.0,0.0,0.0,2867.41991244302,46.891135854304515,0.0,0.20640394336397605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,904.9545513924352,0.0,1028.5906851591715,905.0711952971914,1028.5946817561285,0.0,0.0,999.0,999.0,8.624292502000001,5.656740847260462,6.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,999.0,2743.0,999.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,3.0
14,745.0,1.0,6.0,1.0,4.0,197.09737943279688,1.0,9.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,1.0,139893.0,39050.0,0.2062,0.2062,0.19879655649431777,0.1663056695127031,26.0,1.0,5.0,13.0,3730.0,14550.0,0.0,0.550888889,0.208193939,0.0,0.550888889,0.331777778,0.0,0.045636364000000006,0.022818182000000003,0.4322747957836424,0.4680081637888449,0.4501136351480988,0.8175436564250039,0.8227748335411396,0.8201750517310048,0.0,0.444444444,0.163360269,0.21949510738274342,0.30231388228850287,0.2593781066187575,0.550888889,0.550888889,0.550888889,0.0,0.0,0.0,0.0,0.550888889,0.208193939,0.0,0.0706,0.256357388,0.2062,0.18142102402823793,27.853732247185675,35.890144151414006,34.92711651925886,26.508510126521383,31.438948681500392,27.741892750449463,37.302340814286204,0.0,0.0,0.0,0.0,0.0,0.0,2867.41991244302,46.891135854304515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,904.9545513924352,0.0,1028.5906851591715,905.0711952971914,1028.5946817561285,0.0,0.0,999.0,999.0,9.011343953999999,5.656740847260462,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,999.0,5127.0,999.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0
15,648.0,1.0,2.0,1.0,2.0,197.09737943279688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1439.0,5556.0,0.24765855372767778,0.17165551407520763,0.19879655649431777,0.1663056695127031,4.0,1.0,2.0,4.0,1439.0,5556.0,0.1304,0.49125,0.261674006,0.251046025,0.49125,0.37114801299999994,0.1304,0.174,0.1522,0.4322747957836424,0.4680081637888449,0.4501136351480988,0.8175436564250039,0.8227748335411396,0.8201750517310048,0.174,0.49125,0.30543200800000003,0.21949510738274342,0.30231388228850287,0.2593781066187575,0.5095931945022548,0.5921303489034627,0.5509560082483435,0.13739531673360156,0.36023245774213625,0.23309239028537904,0.1304,0.49125,0.261674006,0.0,0.13363033743802974,0.25899928,0.2051032991651232,0.18142102402823793,27.853732247185675,35.890144151414006,34.92711651925886,26.508510126521383,31.438948681500392,27.741892750449463,37.302340814286204,0.0,0.0,0.0,0.0,0.0,0.0,2867.41991244302,46.891135854304515,0.0,0.20640394336397605,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,475.0,376.0,0.0,1028.5906851591715,376.0,1028.5946817561285,466.0,0.0,28.30007822,999.0,21.7291014,5.656740847260462,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,999.0,652.0,999.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
16,660.0,1.0,7.0,1.0,7.0,197.09737943279688,1.0,11.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,6.0,1.0,3.0,44349.0,194380.0,0.3125,0.1092,0.3125,0.3125,23.0,1.0,2.0,13.0,3909.0,15280.0,0.0,0.946,0.239625,0.0,0.946,0.3195,0.0,0.0,0.0,0.4322747957836424,0.4680081637888449,0.4501136351480988,0.8175436564250039,0.8227748335411396,0.8201750517310048,0.0,0.0125,0.00625,0.21949510738274342,0.30231388228850287,0.2593781066187575,0.946,0.946,0.946,0.13739531673360156,0.36023245774213625,0.23309239028537904,0.0,0.946,0.239625,1.0,0.3125,0.255824607,0.176966667,0.3125,60.0,60.0,60.0,26.508510126521383,31.438948681500392,27.741892750449463,37.302340814286204,0.0,0.0,0.0,0.0,0.0,0.0,2867.41991244302,46.891135854304515,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,904.9545513924352,0.0,1028.5906851591715,905.0711952971914,1028.5946817561285,0.0,0.0,999.0,999.0,999.0,5.656740847260462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,999.0,7019.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,749.0,1.0,2.0,1.0,2.0,197.09737943279688,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,240709.0,18500.0,0.24765855372767778,0.17165551407520763,0.19879655649431777,0.1663056695127031,6.0,0.0,0.0,4.0,0.0,0.0,0.09240675647894674,0.7614528238598197,0.3798055225104747,0.2283014542102154,0.7215165221301164,0.45954344433289057,0.1023490985505458,0.4206634500243669,0.23163823215630863,0.4322747957836424,0.4680081637888449,0.4501136351480988,0.8175436564250039,0.8227748335411396,0.8201750517310048,0.2104185759570745,0.7090184367535045,0.44274468087691793,0.21949510738274342,0.30231388228850287,0.2593781066187575,0.5095931945022548,0.5921303489034627,0.5509560082483435,0.13739531673360156,0.36023245774213625,0.23309239028537904,0.09595225264957605,0.7541627545349311,0.37893962683506816,0.0,0.0642,0.42125076938774886,0.2051032991651232,0.18142102402823793,40.0,35.890144151414006,34.92711651925886,40.0,31.438948681500392,40.0,37.302340814286204,0.0,0.0,0.0,0.0,0.0,0.0,217.0,44.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,904.9545513924352,0.0,1028.5906851591715,905.0711952971914,1028.5946817561285,0.0,0.0,999.0,999.0,10.29189298,5.656740847260462,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,999.0,2688.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,648.0,1.0,6.0,1.0,4.0,197.09737943279688,1.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,2.0,225419.0,15850.0,0.24765855372767778,0.17165551407520763,0.19879655649431777,0.1663056695127031,15.0,1.0,3.0,10.0,0.0,2350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4322747957836424,0.4680081637888449,0.4501136351480988,0.8175436564250039,0.8227748335411396,0.8201750517310048,0.0,0.0,0.0,0.21949510738274342,0.30231388228850287,0.2593781066187575,0.5095931945022548,0.5921303489034627,0.5509560082483435,0.13739531673360156,0.36023245774213625,0.23309239028537904,0.0,0.0,0.0,0.0,0.13363033743802974,0.0,0.2051032991651232,0.18142102402823793,27.853732247185675,35.890144151414006,34.92711651925886,26.508510126521383,31.438948681500392,27.741892750449463,37.302340814286204,0.0,0.0,0.0,0.0,0.0,0.0,2867.41991244302,46.891135854304515,0.0,0.20640394336397605,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,893.0,738.0,155.0,155.0,738.0,155.0,893.0,155.0,31.51988141,31.51988141,2.410454108,5.656740847260462,10.0,0.0,1.0,3.0,5.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,999.0,1836.0,999.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0
19,676.0,1.0,19.0,1.0,15.0,197.09737943279688,1.0,6.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,372131.0,198630.0,0.185,0.0801,0.185,0.0801,34.0,1.0,3.0,21.0,24410.0,78980.0,0.0,0.8605,0.33944485799999996,0.0,0.8605,0.385128596,0.0,0.48966666700000006,0.171937819,0.4322747957836424,0.4680081637888449,0.4501136351480988,0.8175436564250039,0.8227748335411396,0.8201750517310048,0.0,0.8605,0.385128596,0.48966666700000006,0.48966666700000006,0.48966666700000006,0.5095931945022548,0.5921303489034627,0.5509560082483435,0.0,0.026146789,0.013073393999999999,0.0,0.8605,0.33944485799999996,1.0,0.13363033743802974,0.309065586,0.11823333300000001,0.13255,17.0,35.890144151414006,34.92711651925886,60.0,17.0,60.0,37.302340814286204,0.0,0.0,0.0,6.0,1.0,0.0,6062.0,40.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,904.9545513924352,0.0,1028.5906851591715,905.0711952971914,1028.5946817561285,0.0,0.0,999.0,999.0,3.4597743380000003,5.656740847260462,3.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,999.0,6467.0,999.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0
20,650.0,1.0,5.0,1.0,4.0,197.09737943279688,1.0,7.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,179540.0,24750.0,0.3204,0.2456,0.3204,0.2456,21.0,1.0,5.0,13.0,0.0,1900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1023490985505458,0.4206634500243669,0.23163823215630863,0.4322747957836424,0.4680081637888449,0.4501136351480988,0.8175436564250039,0.8227748335411396,0.8201750517310048,0.0,0.0,0.0,0.21949510738274342,0.30231388228850287,0.2593781066187575,0.5095931945022548,0.5921303489034627,0.5509560082483435,0.13739531673360156,0.36023245774213625,0.23309239028537904,0.0,0.0,0.0,0.0,0.13363033743802974,0.0,0.28300000000000003,0.28300000000000003,37.0,35.890144151414006,34.92711651925886,37.0,31.438948681500392,37.0,37.302340814286204,0.0,0.0,0.0,0.0,0.0,124.0,2867.41991244302,46.891135854304515,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,904.9545513924352,0.0,1028.5906851591715,905.0711952971914,1028.5946817561285,0.0,0.0,999.0,999.0,9.542048281,5.656740847260462,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.8250315,90.8250315,2525.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,689.0,1.0,4.0,1.0,3.0,197.09737943279688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2519.0,3800.0,0.24765855372767778,0.17165551407520763,0.19879655649431777,0.1663056695127031,4.0,0.0,0.0,3.0,0.0,0.0,0.09240675647894674,0.7614528238598197,0.3798055225104747,0.2283014542102154,0.7215165221301164,0.45954344433289057,0.1023490985505458,0.4206634500243669,0.23163823215630863,0.4322747957836424,0.4680081637888449,0.4501136351480988,0.8175436564250039,0.8227748335411396,0.8201750517310048,0.2104185759570745,0.7090184367535045,0.44274468087691793,0.21949510738274342,0.30231388228850287,0.2593781066187575,0.5095931945022548,0.5921303489034627,0.5509560082483435,0.13739531673360156,0.36023245774213625,0.23309239028537904,0.09595225264957605,0.7541627545349311,0.37893962683506816,0.0,0.13363033743802974,0.42125076938774886,0.2051032991651232,0.18142102402823793,27.853732247185675,35.890144151414006,34.92711651925886,26.508510126521383,31.438948681500392,27.741892750449463,37.302340814286204,0.0,0.0,0.0,0.0,0.0,0.0,2867.41991244302,46.891135854304515,0.0,0.20640394336397605,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2249.0,2249.0,2249.0,2249.0,2249.0,2249.0,2249.0,2249.0,71.11491865,71.11491865,0.246933685,7.515889699,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,999.0,10968.0,999.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
22,649.0,1.0,6.0,1.0,6.0,197.09737943279688,1.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,14924.0,25751.0,0.1684,0.1184,0.1684,0.1684,12.0,0.0,0.0,8.0,0.0,5500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1023490985505458,0.4206634500243669,0.23163823215630863,0.4322747957836424,0.4680081637888449,0.4501136351480988,0.8175436564250039,0.8227748335411396,0.8201750517310048,0.0,0.0,0.0,0.21949510738274342,0.30231388228850287,0.2593781066187575,0.5095931945022548,0.5921303489034627,0.5509560082483435,0.13739531673360156,0.36023245774213625,0.23309239028537904,0.0,0.0,0.0,0.0,0.13363033743802974,0.0,0.1434,0.1684,27.853732247185675,35.890144151414006,34.92711651925886,26.508510126521383,31.438948681500392,27.741892750449463,37.302340814286204,0.0,0.0,0.0,0.0,0.0,0.0,2867.41991244302,46.891135854304515,0.0,0.20640394336397605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,904.9545513924352,0.0,1028.5906851591715,905.0711952971914,1028.5946817561285,0.0,0.0,999.0,999.0,5.807379853,5.656740847260462,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,999.0,2174.0,999.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0
23,749.0,1.0,30.0,1.0,21.0,197.09737943279688,1.0,14.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,12.0,1.0,3.0,676188.0,297318.0,0.24765855372767778,0.17165551407520763,0.19879655649431777,0.1663056695127031,61.0,1.0,4.0,33.0,39904.0,191174.0,0.0,0.706095238,0.164356111,0.0,0.7017,0.161314187,0.0,0.706095238,0.23536507899999998,0.4322747957836424,0.4680081637888449,0.4501136351480988,0.8175436564250039,0.8227748335411396,0.8201750517310048,0.0,0.706095238,0.20154305600000003,0.21949510738274342,0.30231388228850287,0.2593781066187575,0.062433333,0.062433333,0.062433333,0.0,0.0,0.0,0.0,0.706095238,0.164356111,0.0,0.13363033743802974,0.208731313,0.2051032991651232,0.18142102402823793,27.853732247185675,35.890144151414006,34.92711651925886,26.508510126521383,31.438948681500392,27.741892750449463,37.302340814286204,0.0,0.0,0.0,0.0,0.0,0.0,2867.41991244302,46.891135854304515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,904.9545513924352,0.0,1028.5906851591715,905.0711952971914,1028.5946817561285,0.0,0.0,999.0,999.0,0.56104213,17.07636918,5.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,999.0,7322.0,999.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0
24,738.0,1.0,2.0,1.0,2.0,197.09737943279688,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,103700.0,19500.0,0.24765855372767778,0.17165551407520763,0.19879655649431777,0.1663056695127031,15.0,1.0,3.0,7.0,2037.0,13000.0,0.0,0.8109999999999999,0.26028,0.0,0.4904,0.2452,0.0,0.8109999999999999,0.270333333,0.4322747957836424,0.4680081637888449,0.4501136351480988,0.8175436564250039,0.8227748335411396,0.8201750517310048,0.0,0.8109999999999999,0.4338,0.0,0.0,0.0,0.5095931945022548,0.5921303489034627,0.5509560082483435,0.13739531673360156,0.36023245774213625,0.23309239028537904,0.0,0.8109999999999999,0.26028,1.0,0.0804,0.156692308,0.2051032991651232,0.18142102402823793,17.0,17.0,17.0,26.508510126521383,31.438948681500392,27.741892750449463,37.302340814286204,0.0,0.0,0.0,3.0,0.0,0.0,714.0,18.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,904.9545513924352,0.0,1028.5906851591715,905.0711952971914,1028.5946817561285,0.0,0.0,999.0,999.0,0.44371733700000004,13.50536913,7.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,999.0,2208.0,999.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0
