,Grp_Dqs_0,Grp_Dqs_1,Grp_Dqs_2,Grp_Dqs_3,Grp_Dqs_4,Grp_Dqs_5,Grp_Dqs_6,Grp_Dqs_7,Grp_Dqs_8,Grp_Dqs_9,Grp_Dqs_10
0,-0.5479484847867041,-0.423839369895296,0.024636926808321694,-0.2239105929793062,0.09790505268020455,-0.02023347132161365,0.02625340766444444,0.12473021453725446,-0.06637945159422302,0.014023158591886214,-0.3186257205286447
1,1.6187738075456546,0.4983284836920886,-0.6607984974217775,1.4847397409740208,-1.1061007282260849,-0.28394535474872684,-1.4851400087898883,0.011548353965976182,-0.4165666971461353,-0.31359086956287446,-1.2549053638457992
2,-0.5479484847867041,-0.423839369895296,0.024636926808321694,-0.2239105929793062,0.09790505268020455,-0.02023347132161365,0.02625340766444444,0.12473021453725446,-0.06637945159422302,0.014023158591886214,-0.3186257205286447
3,-0.5479484847867041,-0.423839369895296,0.024636926808321694,-0.2239105929793062,0.09790505268020455,-0.02023347132161365,0.02625340766444444,0.12473021453725446,-0.06637945159422302,0.014023158591886214,-0.3186257205286447
4,-2.5882467779582647,3.153986451982368,-2.2812026109763046,2.3374193236689673,1.9085826909354004,-0.0017216629723871282,-0.45879828606334144,-0.1881059049726103,-1.2614149055068018,-0.5026611036706599,-1.1965430790956586
5,-0.5479484847867041,-0.423839369895296,0.024636926808321694,-0.2239105929793062,0.09790505268020455,-0.02023347132161365,0.02625340766444444,0.12473021453725446,-0.06637945159422302,0.014023158591886214,-0.3186257205286447
6,-0.5479484847867041,-0.423839369895296,0.024636926808321694,-0.2239105929793062,0.09790505268020455,-0.02023347132161365,0.02625340766444444,0.12473021453725446,-0.06637945159422302,0.014023158591886214,-0.3186257205286447
7,-0.5479484847867041,-0.423839369895296,0.024636926808321694,-0.2239105929793062,0.09790505268020455,-0.02023347132161365,0.02625340766444444,0.12473021453725446,-0.06637945159422302,0.014023158591886214,-0.3186257205286447
8,2.9613662141172337,8.165525500624264,-4.37514281774753,-4.33587897666202,4.898855827377003,-0.3743335538413003,-1.3346375537895312,0.18536180663411492,-1.4082855552299811,1.2660995230156573,-0.6045419925329301
9,-0.5479484847867041,-0.423839369895296,0.024636926808321694,-0.2239105929793062,0.09790505268020455,-0.02023347132161365,0.02625340766444444,0.12473021453725446,-0.06637945159422302,0.014023158591886214,-0.3186257205286447
10,-0.5479484847867041,-0.423839369895296,0.024636926808321694,-0.2239105929793062,0.09790505268020455,-0.02023347132161365,0.02625340766444444,0.12473021453725446,-0.06637945159422302,0.014023158591886214,-0.3186257205286447
11,-0.5479484847867041,-0.423839369895296,0.024636926808321694,-0.2239105929793062,0.09790505268020455,-0.02023347132161365,0.02625340766444444,0.12473021453725446,-0.06637945159422302,0.014023158591886214,-0.3186257205286447
12,-0.5479484847867041,-0.423839369895296,0.024636926808321694,-0.2239105929793062,0.09790505268020455,-0.02023347132161365,0.02625340766444444,0.12473021453725446,-0.06637945159422302,0.014023158591886214,-0.3186257205286447
